Day,moduleColor,GO_term,GO_ID,ontology,pvalue,Gene_count,Gene_ratio,Transcript_ID,Protein_name,KEGG_ID
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022476783.1, dual specificity protein phosphatase 10-like,crg:105329983
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022468237.1, glycogen synthase kinase-3 beta-like,crg:105346130
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XR_002638695.1, MAP/microtubule affinity-regulating kinase 3-like,crg:105333342
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022444663.1, mitogen-activated protein kinase 14A-like,crg:105325500
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022442202.1, mitogen-activated protein kinase 14A-like,crg:105317066
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022480783.1, pre-mRNA-processing factor 19-like,crg:105343163
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022430478.1, protein LIAT1-like,crg:105343711
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022467483.1, serine/threonine kinase-like domain-containing protein STKLD1,crg:105338873
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022469527.1, small ubiquitin-related modifier 3-like,crg:105339039
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022455537.1," succinate dehydrogenase assembly factor 2-B, mitochondrial-like",crg:105333448
Day2,red,cellular protein modification process,GO:0006464,BP,0.00369507,17,0.005450465,XM_022472998.1, ubiquitin carboxyl-terminal hydrolase 3-like,crg:105335823
Day2,red,protein-containing complex assembly,GO:0065003,BP,0.00389384,5,0.015060241,XM_022486759.1, BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3-like,crg:105328634
Day2,red,protein-containing complex assembly,GO:0065003,BP,0.00389384,5,0.015060241,XM_022487366.1, COP9 signalosome complex subunit 7b-like,crg:105324038
Day2,red,protein-containing complex assembly,GO:0065003,BP,0.00389384,5,0.015060241,XM_022454438.1, tropomodulin-like,crg:105319466
Day2,red,protein-containing complex assembly,GO:0065003,BP,0.00389384,5,0.015060241,XM_022453335.1, tropomodulin-like,crg:105319466
Day2,red,protein-containing complex assembly,GO:0065003,BP,0.00389384,5,0.015060241,XM_022481913.1, tumor protein 63-like,crg:105340434
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022461252.1," beta-1,3-galactosyltransferase 5-like",crg:105335339
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022473971.1, CREB-regulated transcription coactivator 3-like,crg:105335667
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022469526.1, CTD small phosphatase-like protein,crg:105333567
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022475460.1, forkhead box protein N3-like,crg:105333359
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022478768.1, fos-related antigen 2-like,crg:105349020
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022430734.1, GDP-L-fucose synthase-like,crg:105331139
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022487576.1, hematopoietically-expressed homeobox protein HHEX homolog,crg:105325075
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022461929.1, homeobox protein DBX1-A-like,crg:105318945
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022479475.1, homeobox protein Nkx-2.1-like,crg:105318943
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022449344.1, leucine-rich repeat flightless-interacting protein 2-like,crg:105318412
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022468744.1," lipoyl synthase, mitochondrial-like",crg:105335208
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022453526.1, max-like protein X,crg:105344411
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022431025.1," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like",crg:105332343
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022481019.1, repressor of RNA polymerase III transcription MAF1 homolog,crg:105321101
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022466609.1, retinoic acid receptor RXR-like,crg:105335746
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022473918.1, thyrotroph embryonic factor-like,crg:105332491
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022485777.1, transcription factor HES-1-B-like,crg:105327857
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022463552.1, translation initiation factor eIF-2B subunit gamma-like,crg:105325610
Day2,red,biosynthetic process,GO:0009058,BP,0.005101361,19,0.006287227,XM_022481913.1, tumor protein 63-like,crg:105340434
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022490405.1, 26S proteasome regulatory subunit 7,crg:105341618
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022481764.1, beta-hexosaminidase subunit alpha-like,crg:105343585
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022485853.1, glycine cleavage system H protein-like,crg:105338616
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022430478.1, protein LIAT1-like,crg:105343711
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022431025.1," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like",crg:105332343
Day2,red,catabolic process,GO:0009056,BP,0.021056915,6,0.00811908,XM_022472998.1, ubiquitin carboxyl-terminal hydrolase 3-like,crg:105335823
Day2,red,mRNA processing,GO:0006397,BP,0.02566209,3,0.016129032,XM_022480783.1, pre-mRNA-processing factor 19-like,crg:105343163
Day2,red,mRNA processing,GO:0006397,BP,0.02566209,3,0.016129032,XM_022481121.1, pre-mRNA-splicing factor SPF27-like,crg:105321821
Day2,red,mRNA processing,GO:0006397,BP,0.02566209,3,0.016129032,XM_022480101.1, uncharacterized,crg:105349131
Day2,red,protein folding,GO:0006457,BP,0.036844881,2,0.025,XM_022488952.1, T-complex protein 1 subunit epsilon-like,crg:105318294
Day2,red,protein folding,GO:0006457,BP,0.036844881,2,0.025,XM_022432652.1, T-complex protein 1 subunit eta-like,crg:105332252
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022475041.1, calcium-independent protein kinase C-like,crg:105346789
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022458005.1, cAMP-dependent protein kinase catalytic subunit,crg:105345094
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022476783.1, dual specificity protein phosphatase 10-like,crg:105329983
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022485853.1, glycine cleavage system H protein-like,crg:105338616
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XR_002638695.1, MAP/microtubule affinity-regulating kinase 3-like,crg:105333342
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022442202.1, mitogen-activated protein kinase 14A-like,crg:105317066
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022444663.1, mitogen-activated protein kinase 14A-like,crg:105325500
Day2,red,cellular amino acid metabolic process,GO:0006520,BP,0.047771338,8,0.005315615,XM_022431025.1," pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like",crg:105332343
Day2,red,unfolded protein binding,GO:0051082,MF,0.013944202,2,0.037735849,XM_022488952.1, T-complex protein 1 subunit epsilon-like,crg:105318294
Day2,red,unfolded protein binding,GO:0051082,MF,0.013944202,2,0.037735849,XM_022432652.1, T-complex protein 1 subunit eta-like,crg:105332252
Day2,red,GTPase activity,GO:0003924,MF,0.028748454,5,0.011441648,XM_022483423.1, guanine nucleotide-binding protein G(o) subunit alpha,crg:105337345
Day2,red,GTPase activity,GO:0003924,MF,0.028748454,5,0.011441648,XM_022481741.1, guanine nucleotide-binding protein G(s) subunit alpha-like,crg:105348873
Day2,red,GTPase activity,GO:0003924,MF,0.028748454,5,0.011441648,XM_022458068.1, ras-related protein Rab-10-like,crg:105334311
Day2,red,GTPase activity,GO:0003924,MF,0.028748454,5,0.011441648,XM_022488232.1, ras-related protein Rab-2,crg:105339646
Day2,red,GTPase activity,GO:0003924,MF,0.028748454,5,0.011441648,XM_022464036.1, ras-related protein Rab-35-like,crg:105342953
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022475041.1, calcium-independent protein kinase C-like,crg:105346789
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022458005.1, cAMP-dependent protein kinase catalytic subunit,crg:105345094
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022460052.1, casein kinase I-like,crg:105325877
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022468237.1, glycogen synthase kinase-3 beta-like,crg:105346130
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XR_002638695.1, MAP/microtubule affinity-regulating kinase 3-like,crg:105333342
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022444663.1, mitogen-activated protein kinase 14A-like,crg:105325500
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022442202.1, mitogen-activated protein kinase 14A-like,crg:105317066
Day2,red,kinase activity,GO:0016301,MF,0.035395728,8,0.00530856,XM_022467483.1, serine/threonine kinase-like domain-containing protein STKLD1,crg:105338873
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022475460.1, forkhead box protein N3-like,crg:105333359
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022478768.1, fos-related antigen 2-like,crg:105349020
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022487576.1, hematopoietically-expressed homeobox protein HHEX homolog,crg:105325075
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022461929.1, homeobox protein DBX1-A-like,crg:105318945
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022479475.1, homeobox protein Nkx-2.1-like,crg:105318943
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022474239.1, methyl-CpG-binding domain protein 2-like,crg:105323354
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022486463.1, polymerase delta-interacting protein 2-like,crg:105319395
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022466609.1, retinoic acid receptor RXR-like,crg:105335746
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022485777.1, transcription factor HES-1-B-like,crg:105327857
Day2,red,DNA binding,GO:0003677,MF,0.046393926,10,0.005952381,XM_022481913.1, tumor protein 63-like,crg:105340434
Day2,red,NA,GO:0005623,NA,0.014479028,2,0.03125,XM_022469708.1, Bardet-Biedl syndrome 7 protein homolog,crg:105336556
Day2,red,NA,GO:0005623,NA,0.014479028,2,0.03125,XM_022469526.1, CTD small phosphatase-like protein,crg:105333567
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022430438.1," grpE protein homolog 1, mitochondrial-like",crg:105334316
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022461524.1, prefoldin subunit 1-like,crg:105325819
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022472319.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022472320.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022430858.1, T-complex protein 1 subunit beta-like,crg:105334954
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022478553.1, T-complex protein 1 subunit delta-like,crg:105334189
Day2,turquoise,protein folding,GO:0006457,BP,9.06E-07,7,0.0875,XM_022487501.1, T-complex protein 1 subunit zeta-like,crg:105327904
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022470031.1, carnosine synthase 1-like,crg:105346080
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022481245.1, DNA-directed RNA polymerase II subunit RPB3-like,crg:105317812
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022466872.1," DNA-directed RNA polymerases I, II, and III subunit RPABC3-like",crg:105330854
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022431088.1, GDP-L-fucose synthase-like,crg:105331139
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022477509.1, glutathione peroxidase 2-like,crg:105345880
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022474929.1, histone H4,crg:105320433
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022441849.1, mitochondrial inner membrane protease subunit 2-like,crg:105348945
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022486641.1, nucleoside diphosphate kinase 7-like,crg:105343797
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022462160.1, paired amphipathic helix protein Sin3a-like,crg:105335199
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022455052.1, phosphoserine aminotransferase-like,crg:105325247
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022478048.1, putative glutathione-specific gamma-glutamylcyclotransferase 2,crg:105331722
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022483523.1, RNA-binding protein 8A-like,crg:105348755
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022439843.1, runt-related transcription factor 1-like,crg:105336942
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022485330.1, signal peptidase complex subunit 1-like,crg:105340191
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022487945.1, spermidine synthase-like,crg:105339339
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022487338.1, transcription elongation factor SPT4-like,crg:105347027
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022438604.1, transcription initiation factor TFIID subunit 13-like,crg:105347666
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022470765.1, uncharacterized,crg:105324288
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022475884.1, uncharacterized,crg:105327251
Day2,turquoise,cellular nitrogen compound metabolic process,GO:0034641,BP,0.018299427,20,0.00747105,XM_022432928.1, zinc finger protein Gfi-1b-like,crg:105333480
Day2,turquoise,cellular component assembly,GO:0022607,BP,0.020083483,4,0.018957346,XM_022485722.1, anamorsin homolog,crg:105332874
Day2,turquoise,cellular component assembly,GO:0022607,BP,0.020083483,4,0.018957346,XM_022481681.1, BBSome-interacting protein 1-like,crg:105341515
Day2,turquoise,cellular component assembly,GO:0022607,BP,0.020083483,4,0.018957346,XM_022446966.1, caveolin-1-like,crg:105334326
Day2,turquoise,cellular component assembly,GO:0022607,BP,0.020083483,4,0.018957346,XM_022447377.1, caveolin-1-like,crg:105325533
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022436490.1, basic phospholipase A2 3-like,crg:105335487
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022463464.1, group XIIA secretory phospholipase A2-like,crg:105335483
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022486392.1, inositol monophosphatase 1-like,crg:105321301
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022443829.1, proteasome subunit alpha type-5-like,crg:105318528
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022473237.1, proteasome subunit alpha type-6-like,crg:105322442
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022478048.1, putative glutathione-specific gamma-glutamylcyclotransferase 2,crg:105331722
Day2,turquoise,catabolic process,GO:0009056,BP,0.020836327,7,0.00947226,XM_022477680.1, uncharacterized,crg:105348739
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022471432.1," 28S ribosomal protein S18a, mitochondrial-like",crg:105325238
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022471018.1," 39S ribosomal protein L22, mitochondrial-like",crg:105331663
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022487843.1," 39S ribosomal protein L43, mitochondrial-like",crg:105321424
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022459439.1, 40S ribosomal protein S24-like,crg:105331823
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022477027.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,translation,GO:0006412,BP,0.021796685,6,0.02173913,XM_022476804.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,sulfur compound metabolic process,GO:0006790,BP,0.024108571,4,0.019417476,XM_022485722.1, anamorsin homolog,crg:105332874
Day2,turquoise,sulfur compound metabolic process,GO:0006790,BP,0.024108571,4,0.019417476,XM_022478975.1, enolase-phosphatase E1-like,crg:105329340
Day2,turquoise,sulfur compound metabolic process,GO:0006790,BP,0.024108571,4,0.019417476,XM_022477509.1, glutathione peroxidase 2-like,crg:105345880
Day2,turquoise,sulfur compound metabolic process,GO:0006790,BP,0.024108571,4,0.019417476,XM_022478048.1, putative glutathione-specific gamma-glutamylcyclotransferase 2,crg:105331722
Day2,turquoise,protein targeting,GO:0006605,BP,0.049790879,2,0.042553191,XM_022441849.1, mitochondrial inner membrane protease subunit 2-like,crg:105348945
Day2,turquoise,protein targeting,GO:0006605,BP,0.049790879,2,0.042553191,XM_022453244.1, signal recognition particle 19 kDa protein-like,crg:105330866
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022461524.1, prefoldin subunit 1-like,crg:105325819
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022472320.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022472319.1, T-complex protein 1 subunit alpha-like,crg:105328280
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022430858.1, T-complex protein 1 subunit beta-like,crg:105334954
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022478553.1, T-complex protein 1 subunit delta-like,crg:105334189
Day2,turquoise,unfolded protein binding,GO:0051082,MF,2.59E-07,6,0.113207547,XM_022487501.1, T-complex protein 1 subunit zeta-like,crg:105327904
Day2,turquoise,"translation factor activity, RNA binding",GO:0008135,MF,6.36E-05,5,0.075757576,XM_022457310.1, eukaryotic translation initiation factor 3 subunit E-like,crg:105347464
Day2,turquoise,"translation factor activity, RNA binding",GO:0008135,MF,6.36E-05,5,0.075757576,XM_022457516.1, eukaryotic translation initiation factor 3 subunit E-like,crg:105347464
Day2,turquoise,"translation factor activity, RNA binding",GO:0008135,MF,6.36E-05,5,0.075757576,XM_022469665.1, eukaryotic translation initiation factor 3 subunit F-like,crg:105329087
Day2,turquoise,"translation factor activity, RNA binding",GO:0008135,MF,6.36E-05,5,0.075757576,XM_022467571.1, eukaryotic translation initiation factor 3 subunit G-like,crg:105339081
Day2,turquoise,"translation factor activity, RNA binding",GO:0008135,MF,6.36E-05,5,0.075757576,XM_022462109.1, eukaryotic translation initiation factor 3 subunit L-like,crg:105340427
Day2,turquoise,ATP hydrolysis activity,GO:0016887,MF,0.011182996,4,0.009153318,XM_022470031.1, carnosine synthase 1-like,crg:105346080
Day2,turquoise,ATP hydrolysis activity,GO:0016887,MF,0.011182996,4,0.009153318,XM_022440260.1, ruvB-like 1,crg:105317753
Day2,turquoise,ATP hydrolysis activity,GO:0016887,MF,0.011182996,4,0.009153318,XM_022457766.1, ruvB-like 2,crg:105333220
Day2,turquoise,ATP hydrolysis activity,GO:0016887,MF,0.011182996,4,0.009153318,XM_022477680.1, uncharacterized,crg:105348739
Day2,turquoise,helicase activity,GO:0004386,MF,0.011613957,2,0.016806723,XM_022440260.1, ruvB-like 1,crg:105317753
Day2,turquoise,helicase activity,GO:0004386,MF,0.011613957,2,0.016806723,XM_022457766.1, ruvB-like 2,crg:105333220
Day2,turquoise,ligase activity,GO:0016874,MF,0.024249722,3,0.014285714,XM_022477027.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,ligase activity,GO:0016874,MF,0.024249722,3,0.014285714,XM_022476804.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,ligase activity,GO:0016874,MF,0.024249722,3,0.014285714,XM_022470031.1, carnosine synthase 1-like,crg:105346080
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022481323.1, cystatin-A-like,crg:105340652
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022430770.1, cystatin-A-like,crg:105340652
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022481309.1, cystatin-A-like,crg:105323813
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022430793.1, cystatin-A-like,crg:105341416
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022430438.1," grpE protein homolog 1, mitochondrial-like",crg:105334316
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022448720.1, kunitz-type serine protease inhibitor A-like,crg:105343399
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022438178.1, uncharacterized,crg:105332802
Day2,turquoise,enzyme regulator activity,GO:0030234,MF,0.026344736,8,0.011958146,XM_022438323.1, uncharacterized,crg:105332802
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022460104.1," 4-aminobutyrate aminotransferase, mitochondrial-like",crg:105335508
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022462159.1, annexin B9-like,crg:105344100
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022436490.1, basic phospholipase A2 3-like,crg:105335487
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022476804.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022477027.1, bifunctional glutamate/proline--tRNA ligase-like,crg:105339041
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022447835.1, calmodulin-2-like,crg:105342224
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022447469.1, calmodulin-2-like,crg:105327998
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022452891.1, calmodulin-like,crg:105338360
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022475836.1, calmodulin-like,crg:109619586
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022475835.1, calmodulin-like,crg:105327997
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022471148.1, calmodulin-like protein 3,crg:105344815
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022447951.1," calmodulin, striated muscle-like",crg:105339773
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022448020.1," calmodulin, striated muscle-like",crg:105339773
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022470031.1, carnosine synthase 1-like,crg:105346080
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022490386.1, cytochrome P450 4X1-like,crg:105346613
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022472874.1, dnaJ homolog subfamily C member 27-A-like,crg:105321031
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022450246.1, EF-hand calcium-binding domain-containing protein 1-like,crg:105326789
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022478975.1, enolase-phosphatase E1-like,crg:105329340
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022465230.1, follistatin-related protein 1-like,crg:105340830
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022476947.1, Golgi phosphoprotein 3 homolog sauron-like,crg:105317568
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022463464.1, group XIIA secretory phospholipase A2-like,crg:105335483
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022487006.1, GTPase HRas,crg:105317565
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022462822.1, intraflagellar transport protein 27 homolog,crg:105318488
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022444154.1, metallothionein,crg:105323466
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022460241.1, neo-calmodulin-like,crg:105338369
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022486641.1, nucleoside diphosphate kinase 7-like,crg:105343797
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022458296.1, probable prolyl 4-hydroxylase 3,crg:105325727
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022470490.1, RING finger protein 121-like,crg:105324088
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022439843.1, runt-related transcription factor 1-like,crg:105336942
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022440260.1, ruvB-like 1,crg:105317753
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022457766.1, ruvB-like 2,crg:105333220
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022489423.1, serine/arginine-rich splicing factor 7-like,crg:105327851
Day2,turquoise,ion binding,GO:0043167,MF,0.046675005,44,0.004457502,XM_022485099.1, serine/threonine-protein kinase NLK-like,crg:105334418
