"","TranscriptID","fullID","Function","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"2628","XM_022469830.1","XM_022469830.1 PREDICTED: Crassostrea virginica uncharacterized LOC111125747 (LOC111125747), mRNA"," uncharacterized LOC111125747 (LOC111125747), mRNA","LOC111125747",162.25949752119,1.08551790575074,0.219443824083036,4.94667785838431,7.54907522130148e-07,6.05687468589089e-05,134.493035390823,115.829254952759,116.73010308195,160.603097708557,172.4686280896,146.258135930577,251.76430512435,233.184223247338,135.969637191772,154.63686531123,162.917186704138
"532","XM_022439018.1","XM_022439018.1 PREDICTED: Crassostrea virginica caprin-2-like (LOC111104857), mRNA"," caprin-2-like (LOC111104857), mRNA","LOC111104857",15.4171360947648,-20.9417390418458,4.26906322878335,-4.90546471662683,9.32063951723626e-07,7.27198115995958e-05,0,0,89.6487191669375,14.7794261694991,22.7788754080604,10.3130736874125,0,0,23.886557885041,8.18184472546189,0
"3837","XM_022482517.1","XM_022482517.1 PREDICTED: Crassostrea virginica glycine-rich cell wall structural protein-like (LOC111133828), transcript variant X1, mRNA"," glycine-rich cell wall structural protein-like (LOC111133828), transcript variant X1, mRNA","LOC111133828",4723.88110378508,-1.09481479372522,0.223225725148296,-4.90451892584467,9.36565915906718e-07,7.27198115995958e-05,4405.60757358796,6174.42974374299,5577.83124566789,3982.56270514102,4966.60837022174,4742.13879190293,3088.51602294522,2868.02631467085,5646.41479851777,5709.29124942731,4801.26532581018
"3325","XM_022477064.1","XM_022477064.1 PREDICTED: Crassostrea virginica tropomyosin (LOC111130257), transcript variant X1, mRNA"," tropomyosin (LOC111130257), transcript variant X1, mRNA","LOC111130257",237.620415971279,-26.6609561634384,5.45014069258532,-4.89179227973132,9.99218700282868e-07,7.63529971930433e-05,1202.75200220936,698.10605012068,219.452593794066,0,197.688097291381,0,0,0,295.825832268585,0,0
"870","XM_022446058.1","XM_022446058.1 PREDICTED: Crassostrea virginica galactose-specific lectin nattectin-like (LOC111109817), mRNA"," galactose-specific lectin nattectin-like (LOC111109817), mRNA","LOC111109817",37.5095241934171,-7.9929463035298,1.64060968435618,-4.87193656099042,1.10509656353125e-06,8.31239821381163e-05,36.5052524632234,34.4357244454147,59.7658127779583,44.3382785084972,34.9818443766641,68.4413071982828,0,0,67.984818595886,27.8182720665704,38.3334556950913
"2383","XM_022466459.1","XM_022466459.1 PREDICTED: Crassostrea virginica uncharacterized LOC111123833 (LOC111123833), mRNA"," uncharacterized LOC111123833 (LOC111123833), mRNA","LOC111123833",85.8132126760544,24.1715077843891,4.96627764508481,4.86712775881791,1.13231834345665e-06,8.38612385446201e-05,0,0,0,0,192.80690970394,0,221.718359245313,272.979135597931,85.4403801272621,171.000554762154,0
"246","XM_022434319.1","XM_022434319.1 PREDICTED: Crassostrea virginica snRNA-activating protein complex subunit 5-like (LOC111101726), mRNA"," snRNA-activating protein complex subunit 5-like (LOC111101726), mRNA","LOC111101726",24.5341180530601,7.47475706376648,1.54196948294961,4.8475389081424,1.25002521747814e-06,9.11760817718146e-05,0,0,0,32.514737572898,34.9818443766641,35.6269818292431,15.5410064891574,57.2488212762925,43.1795469460357,19.6364273411085,31.1459327522617
"443","XM_022437777.1","XM_022437777.1 PREDICTED: Crassostrea virginica E3 ubiquitin-protein ligase rnf213-alpha-like (LOC111104061), transcript variant X3, mRNA"," E3 ubiquitin-protein ligase rnf213-alpha-like (LOC111104061), transcript variant X3, mRNA","LOC111104061",245.281174430345,25.0995266732262,5.19082957474702,4.83535941833526,1.32905274722288e-06,9.38252829526367e-05,0,0,0,596.103522169796,422.222726313691,0,673.443614530155,0,508.048711939526,498.274343780629,0
"695","XM_022442635.1","XM_022442635.1 PREDICTED: Crassostrea virginica ecdysone-induced protein 74EF-like (LOC111107435), mRNA"," ecdysone-induced protein 74EF-like (LOC111107435), mRNA","LOC111107435",90.9621184847945,-2.88044533187693,0.595628273691059,-4.83597817482211,1.32492459573176e-06,9.38252829526367e-05,211.346198471293,251.485139131665,214.783389670788,43.3529834305306,33.354781847517,15.9383866078193,48.6951536660266,43.2856941357333,30.3175542387059,58.9092820233256,49.1147401093357
"959","XM_022447416.1","XM_022447416.1 PREDICTED: Crassostrea virginica uncharacterized LOC111110802 (LOC111110802), transcript variant X2, mRNA"," uncharacterized LOC111110802 (LOC111110802), transcript variant X2, mRNA","LOC111110802",195.440752877074,24.8146714199411,5.13440961477246,4.83301358515409,1.34481606226255e-06,9.38252829526367e-05,455.354991251786,251.485139131665,0,118.235409355993,174.909221883321,0,0,1149.86352002505,0,0,0
"2071","XM_022462857.1","XM_022462857.1 PREDICTED: Crassostrea virginica peptidyl-prolyl cis-trans isomerase A-like (LOC111121539), mRNA"," peptidyl-prolyl cis-trans isomerase A-like (LOC111121539), mRNA","LOC111121539",711.530999713606,0.97856192804317,0.202997571590163,4.82055977506377,1.43155952663849e-06,9.84503937319672e-05,495.702901869033,434.0988293725,512.678612735924,565.559374752832,704.518075120724,531.592070978443,1180.08042607669,1165.92111623669,710.165740197565,716.729597950462,809.794251558803
"2386","XM_022466489.1","XM_022466489.1 PREDICTED: Crassostrea virginica DNA (cytosine-5)-methyltransferase 1-like (LOC111123852), mRNA"," DNA (cytosine-5)-methyltransferase 1-like (LOC111123852), mRNA","LOC111123852",77.3797318929995,23.5902466474801,4.90125908500624,4.81309929516816,1.48607404452388e-06,0.000100065453500709,0,0,0,0,119.589095892317,0,196.852748862661,291.131200880658,0,151.364127421045,92.2398777663134
"2960","XM_022473222.1","XM_022473222.1 PREDICTED: Crassostrea virginica RIIa domain-containing protein 1-like (LOC111127910), mRNA"," RIIa domain-containing protein 1-like (LOC111127910), mRNA","LOC111127910",24.0547719915282,-7.96277566240559,1.65488232852492,-4.81168692489647,1.49661667055485e-06,0.000100065453500709,19.2132907701176,48.0013128633053,38.2874738108796,31.5294424949314,18.7112190851925,26.2514602952317,0,0,29.3988404738966,37.6364857371247,15.5729663761308
"1548","XM_022458534.1","XM_022458534.1 PREDICTED: Crassostrea virginica serine/arginine repetitive matrix protein 2-like (LOC111118850), transcript variant X1, mRNA"," serine/arginine repetitive matrix protein 2-like (LOC111118850), transcript variant X1, mRNA","LOC111118850",58.4355096963582,24.1237120815352,5.02426668068105,4.80143941687929,1.57529169173587e-06,0.000103882934301595,0,0,0,0,153.757409004408,99.3805282605202,93.2460389349446,131.951551478284,0,164.455078981784,0
"1303","XM_022455193.1","XM_022455193.1 PREDICTED: Crassostrea virginica probable ATP-dependent RNA helicase ddx42 (LOC111116209), mRNA"," probable ATP-dependent RNA helicase ddx42 (LOC111116209), mRNA","LOC111116209",29.055613073351,-7.24797691801527,1.51784408690712,-4.77517880824265,1.79547648223477e-06,0.000116803024128084,53.7972141563292,39.6532584522957,12.1399307205228,0,0,0,58.0197575595211,43.9838504927613,36.7485505923708,41.7274080998556,33.5417737332049
"951","XM_022447318.1","XM_022447318.1 PREDICTED: Crassostrea virginica protein slit-like (LOC111110724), mRNA"," protein slit-like (LOC111110724), mRNA","LOC111110724",37.9796626850689,7.1774988860835,1.50444365841371,4.77086585858023,1.83435675660193e-06,0.000116861236596333,0,0,0,27.588262183065,19.524750349766,50.6278162836612,76.66896534651,52.3617267770968,89.1152351864991,69.5456801664261,32.3438532427333
"2996","XM_022473533.1","XM_022473533.1 PREDICTED: Crassostrea virginica protein lin-52 homolog (LOC111128091), mRNA"," protein lin-52 homolog (LOC111128091), mRNA","LOC111128091",14.630116625742,6.81812178811476,1.42946282647448,4.76970905562511,1.84492189059437e-06,0.000116861236596333,0,0,0,10.8382458576327,24.4059379372075,15.9383866078193,27.9738116804834,26.5299415670624,20.2117028258039,12.2727670881928,22.7604893189604
"2988","XM_022473445.1","XM_022473445.1 PREDICTED: Crassostrea virginica polypeptide N-acetylgalactosaminyltransferase 2-like (LOC111128050), transcript variant X1, mRNA"," polypeptide N-acetylgalactosaminyltransferase 2-like (LOC111128050), transcript variant X1, mRNA","LOC111128050",50.6368956454992,23.3140650472722,4.91649204691788,4.74201215516817,2.11605924420064e-06,0.000132294924695869,0,0,0,0,113.080845775728,0,154.373997792297,127.762613336116,57.878967182984,103.909428013366,0
"2129","XM_022463346.1","XM_022463346.1 PREDICTED: Crassostrea virginica prosaposin-like (LOC111121876), mRNA"," prosaposin-like (LOC111121876), mRNA","LOC111121876",320.508127182149,-0.896565927636715,0.18950252659223,-4.73115553528179,2.23245385475134e-06,0.00013778247252273,374.659170017292,369.401407687176,342.719582648605,270.956146440816,248.940566959517,240.950903424091,291.134854896882,277.866230097127,373.916502277373,414.001343108372,321.042691446389
"4355","XM_022487700.1","XM_022487700.1 PREDICTED: Crassostrea virginica cleavage and polyadenylation specificity factor subunit 1-like (LOC111136672), mRNA"," cleavage and polyadenylation specificity factor subunit 1-like (LOC111136672), mRNA","LOC111136672",55.7252540198703,23.2657750088481,4.9328317366853,4.71651502641399,2.39918655681495e-06,0.000144596634315502,0,0,0,0,122.029689686038,0,145.049393898803,155.688867617234,63.3912497718396,126.818593244659,0
"4877","XR_002639057.1","XR_002639057.1 PREDICTED: Crassostrea virginica uncharacterized LOC111131273 (LOC111131273), ncRNA"," uncharacterized LOC111131273 (LOC111131273), ncRNA","LOC111131273",14.2791283106214,7.10490134831972,1.50648945175081,4.71619720938806,2.40293534383884e-06,0.000144596634315502,0,0,0,9.85295077966605,27.6600629955019,16.8759387612204,24.8656103826519,30.0207233522022,20.2117028258039,18.0000583960162,9.58336392377281
"2927","XM_022472661.1","XM_022472661.1 PREDICTED: Crassostrea virginica nucleolar protein 58-like (LOC111127475), mRNA"," nucleolar protein 58-like (LOC111127475), mRNA","LOC111127475",358.521214439906,1.17990737488336,0.250912787812069,4.70246010644581,2.57045453645105e-06,0.000152767507882412,172.919616931058,243.137084720655,234.394046988555,288.691457844215,309.141880537962,243.763559884295,650.650138346058,677.211666317118,354.623513216378,423.00137230638,346.199021746293
"1591","XM_022458978.1","XM_022458978.1 PREDICTED: Crassostrea virginica uncharacterized LOC111119122 (LOC111119122), mRNA"," uncharacterized LOC111119122 (LOC111119122), mRNA","LOC111119122",272.228732458747,-2.45449913961168,0.52428436407932,-4.68161804505071,2.84619424046417e-06,0.000163429426693841,315.097968629928,412.1851865436,278.284565747369,155.676622318724,139.927377506657,151.883448850984,167.8428700829,163.368587544542,632.993783953587,294.546410116628,282.709235751298
"2604","XM_022469533.1","XM_022469533.1 PREDICTED: Crassostrea virginica hypoxia up-regulated protein 1-like (LOC111125576), transcript variant X3, mRNA"," hypoxia up-regulated protein 1-like (LOC111125576), transcript variant X3, mRNA","LOC111125576",53.2918008070422,23.3204270907752,4.98169633824025,4.68122211941424,2.85169751605373e-06,0.000163429426693841,0,0,0,0,139.113846242083,0,165.770735884346,97.043733626886,61.5538222422211,122.727670881928,0
"2663","XM_022470052.1","XM_022470052.1 PREDICTED: Crassostrea virginica tetraspanin-18-like (LOC111125857), transcript variant X1, mRNA"," tetraspanin-18-like (LOC111125857), transcript variant X1, mRNA","LOC111125857",19.0243023602504,7.16033556234565,1.52939496638361,4.68180929042608,2.84353962498249e-06,0.000163429426693841,0,0,0,16.7500163254323,30.1006567892226,16.8759387612204,20.7213419855432,52.3617267770968,34.9111230627522,17.18187392347,20.3646483380172
"234","XM_022434108.1","XM_022434108.1 PREDICTED: Crassostrea virginica uncharacterized LOC111101578 (LOC111101578), mRNA"," uncharacterized LOC111101578 (LOC111101578), mRNA","LOC111101578",46.7109983516066,-7.80333729128072,1.67201694539168,-4.66702045860711,3.05598911813497e-06,0.000173076842525903,82.6171503115055,24.0006564316527,82.1779925696927,84.7353767051281,54.5065947264302,69.3788593516839,0,0,26.6426991794688,46.6365149351328,43.1251376569777
"727","XM_022443561.1","XM_022443561.1 PREDICTED: Crassostrea virginica RIB43A-like with coiled-coils protein 2 (LOC111108058), mRNA"," RIB43A-like with coiled-coils protein 2 (LOC111108058), mRNA","LOC111108058",174.186019184838,1.02010623311423,0.220219748990727,4.63221957971253,3.61766159057394e-06,0.000202504917407244,138.335693544846,166.961088220192,160.620621840763,153.70603216279,177.349815677042,167.821835458803,249.692170925796,282.055168239295,124.945072014061,144.818651640675,149.74006130895
"3902","XM_022483215.1","XM_022483215.1 PREDICTED: Crassostrea virginica protein strawberry notch homolog 1-like (LOC111134305), mRNA"," protein strawberry notch homolog 1-like (LOC111134305), mRNA","LOC111134305",69.893726811791,22.6109304051029,4.89722963340559,4.61708600529296,3.89166012789545e-06,0.000215338527076881,0,0,0,0,100.064345542551,0,118.111649317596,249.241819458981,100.13980036421,201.273380246363,0
"2251","XM_022464535.1","XM_022464535.1 PREDICTED: Crassostrea virginica uncharacterized LOC111122671 (LOC111122671), transcript variant X3, mRNA"," uncharacterized LOC111122671 (LOC111122671), transcript variant X3, mRNA","LOC111122671",37.623886008984,-17.4735905018428,3.79005727586321,-4.61037636901227,4.01940617276825e-06,0.000219879787678481,0,174.265635829826,28.015224739668,0,0,0,0,0,85.4403801272621,81.8184472546189,44.3230581474493
"3136","XM_022475138.1","XM_022475138.1 PREDICTED: Crassostrea virginica regulator of nonsense transcripts 1-like (LOC111129063), mRNA"," regulator of nonsense transcripts 1-like (LOC111129063), mRNA","LOC111129063",47.3553436556568,22.879056614218,4.97553785110842,4.59830822292331,4.25935536914063e-06,0.000230388053337562,0,0,0,0,122.843220950611,0,83.9214350414501,129.158926050172,67.984818595886,117.000379574105,0
"204","XM_022433667.1","XM_022433667.1 PREDICTED: Crassostrea virginica uncharacterized LOC111101240 (LOC111101240), mRNA"," uncharacterized LOC111101240 (LOC111101240), mRNA","LOC111101240",40.8048768744079,-7.81209111526949,1.70201962480301,-4.58989485281267,4.43469347683064e-06,0.000234600158213876,30.7412652321881,56.349367274315,64.4350169012363,53.2059342101967,67.5230949596075,55.3155770506669,0,0,74.4158149495508,22.9091652312933,23.958409809432
"767","XM_022444294.1","XM_022444294.1 PREDICTED: Crassostrea virginica dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1-like (LOC111108423), mRNA"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1-like (LOC111108423), mRNA","LOC111108423",276.719725072797,1.30985872625997,0.285280160724253,4.59148201169888,4.40109580663326e-06,0.000234600158213876,165.234300623011,138.786404583035,167.157507613352,249.279654725551,310.768943067109,241.888455577493,378.164491236164,490.803918990654,277.451556972399,278.182720665704,346.199021746293
"705","XM_022442789.1","XM_022442789.1 PREDICTED: Crassostrea virginica RIB43A-like with coiled-coils protein 2 (LOC111107543), mRNA"," RIB43A-like with coiled-coils protein 2 (LOC111107543), mRNA","LOC111107543",179.897748015708,1.03310502506297,0.227837595725736,4.53439223571597,5.77695874147515e-06,0.000302285645450667,140.257022621858,168.004595021569,163.42214431473,162.57368786449,187.925722116498,169.696939765605,249.692170925796,296.716451736882,132.294782132535,151.364127421045,156.92758425178
"495","XM_022438523.1","XM_022438523.1 PREDICTED: Crassostrea virginica serine protease inhibitor Cvsi-2-like (LOC111104521), mRNA"," serine protease inhibitor Cvsi-2-like (LOC111104521), mRNA","LOC111104521",551.250494616094,-1.57775402801935,0.350030634938708,-4.50747411950278,6.56039297604646e-06,0.000339588513835351,1195.06668590131,760.716458203252,878.744216000919,570.485850142665,448.255726780045,474.401389620974,240.367567032302,275.771761026043,501.617715585861,382.910333151616,335.417737332049
"1983","XM_022462214.1","XM_022462214.1 PREDICTED: Crassostrea virginica 40S ribosomal protein S21-like (LOC111121088), mRNA"," 40S ribosomal protein S21-like (LOC111121088), mRNA","LOC111121088",2752.93123868437,-1.31275140256647,0.291733338403027,-4.49983334010634,6.80067594492669e-06,0.000344615305251338,3406.51645354184,2921.81904385337,3417.85741823949,3503.70929724925,2757.05745563988,2705.77551471567,1623.51714456731,991.382026979699,3179.66834000488,2844.8274110431,2930.11351969354
