"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHM","p.GS.HHM","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.cyan","p.MM.cyan","MM.tan","p.MM.tan","MM.turquoise","p.MM.turquoise","MM.greenyellow","p.MM.greenyellow","MM.black","p.MM.black","MM.magenta","p.MM.magenta","MM.salmon","p.MM.salmon","MM.brown","p.MM.brown","MM.purple","p.MM.purple","MM.green","p.MM.green"
"XM_022442244.1","LOC111107189","XM_022442244.1","black","crg:105328965"," dual specificity protein phosphatase 7-like",353,"GO:0006464;GO:0016791",-0.385154550180277,0.271726625347291,0.309527585296959,0.384134774116384,-0.16823442824457,0.642227303622254,-0.224091375303516,0.533683630427985,0.264113966245655,0.460893531072207,-0.100255356680501,0.78288244624914,-0.0341032237055069,0.925485900576889,0.411341296919878,0.237606298350095,0.240523421685992,0.50325131267274,-0.0733082449863935,0.840497238887153,-0.390025767321942,0.26518787464946,-0.214824944564203,0.551163653820755,0.31743227745347,0.371456538587297
"XM_022473775.1","LOC111128247","XM_022473775.1","black","crg:105339577"," uncharacterized",139,"",0.380370936196861,0.278232454917479,-0.450296042894567,0.191581033447465,0.575079134596307,0.0819969668243007,0.537708071880892,0.108912898020896,0.0370880006319134,0.918981502468948,-0.425510761000394,0.220206971172016,-0.0120040618087114,0.973744898306019,0.863421912274421,0.00128673144888939,0.382020478130234,0.275979580804881,-0.414172744812336,0.23406948313358,0.0399318636795734,0.912788200778938,-0.378846219115507,0.280323687045595,0.291688815993784,0.413503907590643
"XM_022470292.1","LOC111125975","XM_022470292.1","black","crg:105335715"," deoxyribonuclease-2-alpha-like",354,"GO:0004518;GO:0006259;GO:0034655",0.379945176063349,0.278815554063074,-0.445357750460261,0.197100543678595,0.708333224279407,0.0218702905536376,0.538200392834142,0.108526458416474,0.201807838137696,0.576089145604989,-0.501482701919107,0.139749023723989,-0.10629676263656,0.770085359173828,0.889620336722086,0.00056730577257819,0.505192091910232,0.136371448449402,-0.596068409460903,0.0689675286677282,0.524340707952468,0.119737360967462,-0.132340046408163,0.715523254554058,0.334517740179555,0.344776268306938
"XM_022445879.1","LOC111109666","XM_022445879.1","black","crg:105340173"," probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12",137,"GO:0005575;GO:0006091;GO:0009058;GO:0016491;GO:0044281;GO:0051186;GO:0055085",0.378378057804207,0.280967497705902,-0.305806782806934,0.390174540498187,0.543884143719072,0.104127518081915,0.452944080893334,0.188659062739209,-0.176900333804687,0.624914556715898,-0.624704583692433,0.0534882582757074,0.32189973971667,0.364384147937925,0.623586701427645,0.0540445186907362,0.104615650637056,0.773641458321078,-0.342473543873133,0.332695977479589,-0.308696497105585,0.38547985514962,-0.509773146767382,0.132270008404675,0.550536322206776,0.0991242402536213
"XM_022482550.1","LOC111133851","XM_022482550.1","black","crg:105334314"," nuclear hormone receptor HR96-like",487,"GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",0.367252880186654,0.296501093253899,-0.399355900484946,0.25290786909816,0.445626020336085,0.19679834632162,0.48099123886804,0.159325026097897,0.237925130536016,0.508014031712979,-0.111662714980307,0.758760692310826,-0.320855332548802,0.366031488102416,0.881144035256836,0.000754631061018364,0.57265918727126,0.0835939107296865,-0.351076587665176,0.319882425984747,0.604348258059412,0.0642249360283943,0.0789819640953825,0.828300709796993,-0.0531889745499183,0.883977724253245
"XM_022474044.1","LOC111128439","XM_022474044.1","black","crg:105324953"," elastin-like",284,"",0.365051946791894,0.299627220953612,-0.526586621833217,0.117873748629256,0.601614761549199,0.065766231714062,0.113319454567453,0.755272424535003,0.377127446111051,0.282691243802402,-0.448465435381247,0.193616410913414,-0.220856084662957,0.539761120192801,0.770527119283687,0.00909958799929174,0.251748349666555,0.482895134722952,-0.672629598500984,0.0330762887913519,0.0036657753206972,0.991981224242131,-0.588561482585042,0.073459970703656,0.375183956368301,0.285381300937964
"XM_022466188.1","LOC111123687","XM_022466188.1","black","crg:105326071"," uncharacterized",155,"",0.36260421154852,0.303124373549107,-0.489490350884536,0.151016443021897,0.764202963744568,0.0100612097055321,0.410421694931952,0.238761419530985,0.311545203694616,0.380878896234144,-0.584619019508157,0.075893603268186,-0.122085232625904,0.736883581347233,0.887926030276291,0.000601671757878553,0.461375217639937,0.179531127995877,-0.723544656561898,0.0180152941333365,0.505201867492405,0.136362614239117,-0.226986772047608,0.528268169697509,0.452537727976611,0.189105741089948
"XM_022440006.1","LOC111105619","XM_022440006.1","black","crg:105337782"," perlucin-like",173,"",0.361381133209009,0.304879884632484,-0.681043838611834,0.0301471827263513,0.59573082601457,0.0691655963972292,0.314222305289511,0.376579753148035,0.341304564280044,0.334457150751767,-0.122960579652283,0.735053707106142,-0.413887704262329,0.234424179248265,0.705088123142244,0.0227606218050029,0.338248925251339,0.339083296601689,-0.517887727274133,0.125193592389869,0.555975896133819,0.0951484674144498,-0.110084201293906,0.762087905652718,-0.0884381200988472,0.808047621175695
"XM_022475730.1","LOC111129376","XM_022475730.1","black","crg:105341425"," dynein intermediate chain 2, ciliary-like",743,"GO:0003674",0.361171693506348,0.305181036036996,-0.260899045685989,0.466570191474999,0.622168025720004,0.0547559560282497,0.681134383916642,0.0301166620432352,0.0242543399359762,0.946974832004455,-0.582453190222711,0.0772525082340948,0.0955944411477836,0.79278764044543,0.82680295708276,0.00317615013184689,0.607116915096027,0.0626881575487944,-0.474415547910789,0.165938109374025,0.49129323787683,0.149288508504484,-0.0691682681462957,0.849416221502476,0.465315031879852,0.175357155911205
"XM_022446543.1","LOC111110156","XM_022446543.1","black","crg:105336945"," uncharacterized protein KIAA1211 homolog",581,"",0.359180177054965,0.308052469336042,-0.389702733363094,0.265618790835732,0.637756404576476,0.0472726894885088,0.504451301918454,0.137041924318918,0.241477932361555,0.501506418897144,-0.454898146609098,0.186519741847439,-0.138502555798495,0.702771014597829,0.934473287211657,7.44879465901932e-05,0.59982572346438,0.0667879861269759,-0.559827461383069,0.0923957353396466,0.579144315801096,0.0793588442662196,-0.0524040305095895,0.885680470263187,0.328627097025331,0.353862129407166
"XM_022460165.1","LOC111119727","XM_022460165.1","black","crg:105329606"," TATA element modulatory factor-like",1307,"",0.35886058930307,0.308514582938475,-0.164423330550507,0.649891101914292,0.164201489851815,0.650338124760418,0.229493673288065,0.523597479166474,0.124178542580671,0.732509606797769,0.0204101582790237,0.955371373012985,-0.239415397899507,0.505280037617869,0.524490781259707,0.119612264743898,0.41410106113026,0.234158655678811,-0.111717145633413,0.758646025858009,0.393894120173796,0.260057484391087,0.157496953359548,0.663895006001096,-0.107356373944615,0.767845912925028
"XM_022458693.1","LOC111118959","XM_022458693.1","black","crg:105335527"," nuclear factor 1 X-type-like",737,"GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",0.353370881560775,0.316509416315828,-0.367322282684682,0.296402800421977,0.629912030832494,0.0509470553970256,0.514464678728402,0.128149375815283,0.229447323219542,0.523683681811679,-0.455829725923124,0.185504891706686,-0.116863832486166,0.747823160832059,0.937469063530962,6.19998860240123e-05,0.570234316274126,0.085214044870444,-0.547866850809492,0.101113287392294,0.57311350220989,0.0832925910434587,-0.043036401980589,0.906032040626674,0.328673610963151,0.353789917371994
"XM_022460449.1","LOC111119882","XM_022460449.1","black","crg:105341455"," protein atonal homolog 8-like",334,"GO:0003700;GO:0005622;GO:0009058;GO:0030154;GO:0032991;GO:0034641",0.349000673685422,0.322950447508902,-0.288418813085981,0.418999255220775,0.569246430955515,0.085879823744365,0.5185950297343,0.124588161992101,0.189862614604645,0.599326033634945,-0.446448764485688,0.195873237576232,-0.0708335260938801,0.845826760044781,0.934554764293056,7.412558329193e-05,0.595971516634694,0.0690243399195208,-0.483394795784064,0.156948072836297,0.564634690771135,0.0890320402105176,0.0169899880237961,0.962845127550335,0.345531066726609,0.328112192671708
"XM_022465732.1","LOC111123422","XM_022465732.1","black","crg:105346082"," thioredoxin-like",105,"GO:0016491;GO:0042592;GO:0044281",0.347424064986852,0.325290712885515,-0.143232397056373,0.693028334816911,0.357773777110943,0.310088809792122,0.581379899305759,0.0779317202547317,-0.178820962680088,0.621099427936312,-0.487739953474692,0.152705622156479,0.259054966057255,0.469840215567944,0.804651557392526,0.00499580965942854,0.484885491455084,0.155484693028932,-0.183089398330666,0.612649786457102,-0.151636772882512,0.675817048664339,-0.298625595501662,0.401960164186297,0.481392099727879,0.158927105586878
"XM_022490174.1","LOC111138296","XM_022490174.1","black","crg:105340202"," leukocyte receptor cluster member 1-like",302,"",0.347155502483337,0.325690232140642,-0.36403862095946,0.301072377205636,0.631504331691514,0.0501863583133771,0.3997193679096,0.252435996591197,0.00495976626607876,0.98915077817864,-0.716532001284481,0.0197283728499163,0.209565185363342,0.561184052417054,0.728791055234645,0.0168032076815706,0.381641927405542,0.27649570992484,-0.519025220173509,0.124220821569338,-0.0717869904950751,0.84377271396179,-0.464856540741605,0.175839904029956,0.691114802358644,0.0268800552842607
"XR_002639012.1",NA,NA,"black",NA,NA,NA,NA,0.34599491496511,0.327419668355399,-0.466142478569779,0.17448792668425,0.456055633301618,0.185259282137132,0.17517919875826,0.628340242282439,0.282397863201938,0.429206475338206,-0.186534295253579,0.60586017548767,-0.256060650029361,0.475171314687602,0.577698083928264,0.0802910061521727,-0.00953336849221081,0.979147651660258,-0.480191881855794,0.160120309069367,0.0305335553852347,0.933270082960308,-0.478996480254791,0.16131406683585,0.0267159730382315,0.941600503122498
"XM_022471222.1","LOC111126520","XM_022471222.1","black","crg:105326551"," neural cell adhesion molecule 1-like",923,"GO:0003674",0.34509445619577,0.328764742484841,-0.712781869333687,0.020689184380333,0.561533188564717,0.0911930781736751,0.0989958265336886,0.785556440102669,0.419404740715093,0.227612823814287,-0.12630604497084,0.728071281555651,-0.442202297720285,0.200675350252526,0.617183704457748,0.0573045850178355,0.264108431771107,0.460903276858278,-0.555707859132244,0.09534195451558,0.425751387681269,0.219917978980774,-0.209680829431993,0.560962985167265,-0.0275150634408652,0.939856345990947
"XM_022482071.1","LOC111133576","XM_022482071.1","black","crg:105338188"," uncharacterized",735,"",0.338949088733772,0.338020393897157,-0.252382416680721,0.481756052389122,0.412642087766887,0.23597774382244,0.317360253789721,0.371571110597939,0.028521781639831,0.937659332798786,-0.498081165692037,0.142890879101747,0.0704517133507018,0.846649533561865,0.527909079233694,0.116784921334804,0.288847777561251,0.418276422134685,-0.416883135032691,0.230711903458145,-0.28610862867263,0.422902119885961,-0.661360475956507,0.0372937197453321,0.465178269114506,0.175501071781393
"XM_022485027.1","LOC111135191","XM_022485027.1","black","crg:105343102"," uncharacterized",604,"",0.334567976312444,0.344699298196509,0.0525128428642538,0.885444402906206,0.397956674936085,0.254728982773015,0.699316215891997,0.0244053193370939,-0.320784655560445,0.366143100304687,-0.693728350126692,0.0260736087329285,0.484081225600243,0.156273193181902,0.579565225036656,0.0790888692722506,0.382286742733534,0.275616860412955,-0.222921635802587,0.535877796055003,-0.145874555944127,0.687603417193503,-0.342713318151296,0.332335327159024,0.668206620301363,0.0346907856042859
"XM_022477647.1","LOC111130504","XM_022477647.1","black","crg:109618369;crg:105338148"," uncharacterized",273,"",0.333506197045004,0.34632797937448,-0.732019097965962,0.0160862814408256,0.435224881172269,0.208712814004669,0.116984193719074,0.747570522178447,0.188921096588615,0.601171832527617,0.0462913675471878,0.898954348820385,-0.327128789781233,0.356192192676015,0.423829275290699,0.222232484345837,0.0881604850460711,0.80864085275852,-0.274525755994228,0.442723324476024,0.32952112674502,0.352475465495127,-0.0332146250862749,0.927423110596735,-0.216347661469021,0.548275901660497
"XM_022451623.1",NA,NA,"black",NA,NA,NA,NA,-0.329325377325743,0.352778843313524,0.0316977005190844,0.930730905803534,0.0951350102020637,0.793765474350142,-0.0418991345155054,0.908506376493643,0.493307850729041,0.147371920304065,0.0135707969427273,0.970319348273075,-0.351026315819807,0.319956543243786,0.508736152012866,0.133191689824902,0.297917070458176,0.403132109345403,-0.312058474763811,0.380052782088587,0.329942658879217,0.351822610608636,0.0463391190316794,0.898850563215838,0.0100919687420901,0.977926066650545
"XM_022479224.1","LOC111131563","XM_022479224.1","black","crg:105348570"," troponin T-like",345,"GO:0005737;GO:0005856;GO:0008150;GO:0032991",0.325922625123516,0.358073521237944,-0.357949913420115,0.309833393183252,0.372320808181881,0.28936930104505,0.241586224531642,0.501308616930233,0.0342406328263729,0.925186369886322,-0.251543572153475,0.4832632604334,0.0848109919739131,0.815804662460182,0.567343591006021,0.0871716239080644,0.111559651341264,0.758977823146586,-0.22155023205737,0.538454840976232,0.271339762730376,0.448248323797105,0.0531832558940329,0.883990127953277,0.213068216671069,0.55450258284366
"XM_022432665.1","LOC111100609","XM_022432665.1","black","crg:105332253"," protein FRA10AC1 homolog",304,"",0.322566861629699,0.363333836265922,0.0410962305924581,0.910253670541551,0.246559227402862,0.49226083775662,0.638296751123225,0.0470263049681449,-0.137249013864603,0.705359709477746,-0.377531800078896,0.282133290254583,0.202967831466306,0.573850875699878,0.857059575971996,0.00153140633938339,0.571251386570502,0.0845320720403486,-0.109964775225993,0.762339777161654,0.0899826193729419,0.804749056137086,-0.0627081917400607,0.863363971436968,0.366764184919164,0.297193710701243
"XM_022461824.1","LOC111120832","XM_022461824.1","black","crg:105327591"," uncharacterized",265,"",0.321882648792247,0.364411075615354,0.154539954327158,0.669902474763498,-0.0713781251508709,0.844653428419057,0.272802181545196,0.445708399346303,-0.180541942023995,0.617687771588254,-0.130876982768324,0.718560265439345,0.188939793519737,0.60113515821072,0.498327630087923,0.14266179444138,0.383781649497197,0.273585232762411,0.148039772613117,0.683167299452674,-0.127859815195424,0.724834441922588,0.0174081966825243,0.96193110775468,0.218988763145398,0.543281397461851
"XM_022447134.1","LOC111110578","XM_022447134.1","black","crg:105319961"," galactose-specific lectin nattectin-like",169,"",0.321109389566716,0.365630424290058,-0.141250254859693,0.697106374346704,0.53484131455463,0.111180301371141,0.715121176126473,0.0200861340011796,-0.216197118279414,0.548561132945161,-0.641212605647988,0.0457115392632724,0.331243366566558,0.349811971605551,0.701681906418404,0.0237216703871134,0.337918115812499,0.339586084938823,-0.324528712506974,0.360253883539901,-0.053043163573422,0.884293993697735,-0.351333866506755,0.319503252372091,0.532413670950544,0.113123387267992
"XM_022479036.1","LOC111131486","XM_022479036.1","black","crg:105322683;crg:105323474"," barrier-to-autointegration factor-like",90,"GO:0003677",-0.320241778522041,0.367000968986065,0.296412674158822,0.405625877468159,0.00719161727771341,0.984269150811271,0.187965303621561,0.603047707364495,0.223002542667977,0.535725916595085,-0.0890353953289865,0.806771703238987,-0.0628343208664485,0.863091312557321,0.580369006907555,0.0785749671658434,0.407612775746708,0.242309230455458,-0.104161549141328,0.774602684424989,0.289737766517693,0.416778602703072,0.236641354486948,0.510374153663364,0.148835081564796,0.681540044591731
