"","geneSymbol","TranscriptID","moduleColor","KEGG_ID","Protein_name","gene_length","GO.terms","GS.HHH","p.GS.HHH","MM.yellow","p.MM.yellow","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise","MM.green","p.MM.green","MM.red","p.MM.red"
"XM_022477667.1","LOC111130521","XM_022477667.1","black","crg:105340053"," cytochrome c oxidase subunit 5A, mitochondrial-like",161,"GO:0005739;GO:0006091;GO:0016491;GO:0022857;GO:0032991",0.280303750817783,0.206405379816931,-0.379008457451911,0.081943938958965,0.170330315322485,0.448541157192007,0.656031664582819,0.000915570361176417,-0.305163091375295,0.167280129419257,-0.0273957138357728,0.903676097716137,-0.0639621793396524,0.777340502319219,-0.143061759526002,0.525343238266669,-0.22106873364311,0.322818807569321
"XM_022446537.1","LOC111110150","XM_022446537.1","black","crg:105323611"," U6 snRNA-associated Sm-like protein LSm3",103,"GO:0003723;GO:0006397;GO:0034655",-0.27982851440897,0.207208283541738,-0.417761118768169,0.0530364580135175,-0.528497851818141,0.0114525834505073,0.755878404838582,4.72873614367333e-05,-0.436381282498205,0.0423142698358302,0.0713842350812699,0.752245067132106,0.603876788626271,0.0029200487654113,-0.228286501076538,0.306861273917934,-0.0938517496560029,0.677829214272426
"XM_022453609.1","LOC111115040","XM_022453609.1","black","crg:105328897"," proteasome subunit beta type-3-like",205,"GO:0005622;GO:0008233;GO:0009056;GO:0032991",-0.279607098066415,0.20758307556195,-0.334947663163874,0.127572240330283,-0.373922594763562,0.0864733492195082,0.552152148196662,0.00771194162008467,-0.374667450275469,0.0857985924392395,-0.0156392416612638,0.944928649425671,0.358418448775991,0.101432471734681,-0.0259199807868424,0.908843319485321,0.180645668328788,0.421110779548118
"XR_002637780.1",NA,NA,"black",NA,NA,NA,NA,0.278750206363138,0.209037811780309,-0.312716584964342,0.15648791594368,0.304936473509462,0.167611679970944,0.617596368299221,0.00219458670534136,-0.330383458240391,0.133169606838418,0.0457759226771705,0.839697319770139,-0.158252097822111,0.481811220216039,-0.471086592524981,0.0268980400739655,0.0750532258384064,0.739926487142249
"XM_022449188.1","LOC111111972","XM_022449188.1","black","crg:105331995"," integumentary mucin C.1-like",287,"",-0.276824162177373,0.212332458031526,-0.573047866291135,0.00530781715554514,-0.184404338049098,0.411346865279968,0.313934718173969,0.154794229259054,-0.198843384064807,0.375012822417191,0.0768588304950873,0.733886517134622,0.0827467730677459,0.714297609898935,-0.232433278939638,0.297915508372895,-0.0803178462488257,0.722358291549642
"XM_022468913.1","LOC111125296","XM_022468913.1","black","crg:105346081"," protein transport protein Sec61 subunit beta-like",96,"GO:0005737;GO:0005783;GO:0006810;GO:0032991",-0.275566697989262,0.214502014665997,-0.136286950196048,0.545337626424338,-0.470388873182839,0.0271560079499786,0.65819574423939,0.000868488484764945,-0.68776890855697,0.000404157904488059,0.472140637680596,0.0265120303406143,0.68619039429077,0.000421917755527752,-0.340384860564598,0.121127029817449,0.00228145009092771,0.991960429932408
"XM_022489090.1","LOC111137581","XM_022489090.1","black","crg:105333956"," 39S ribosomal protein L18, mitochondrial-like",216,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",-0.273596828032358,0.217930261900586,-0.223306974799693,0.317817893679129,-0.375240977813081,0.0852817195877599,0.501000149336614,0.0175435085414191,-0.444672943265194,0.0381219563693452,-0.092066243996885,0.683648451569682,0.413661764176242,0.0556557187809136,0.102569877610721,0.649674740085979,-0.131472509761764,0.559754654916503
"XM_022477193.1","LOC111130302","XM_022477193.1","black","crg:105348170"," glia maturation factor beta-like",144,"GO:0005622;GO:0007010;GO:0008092;GO:0065003",-0.271462143363008,0.221686144979536,-0.326993025329317,0.137439468825356,-0.404835061226885,0.0616319423443446,0.619863623569556,0.00209078207004132,-0.450060287360059,0.0355775887606692,0.0269808197554108,0.905128461686312,0.467835189174595,0.0281170127351066,-0.0799343207802935,0.723633695104302,-0.0177712379567938,0.937434494188019
"XM_022467115.1","LOC111124261","XM_022467115.1","black","crg:105321548"," uncharacterized",816,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",-0.268091523567075,0.227703234570682,-0.343924929268358,0.117059019055018,-0.546538170027953,0.00849233988862512,0.867405636345145,1.73429682500955e-07,-0.661677136014135,0.000797084102380384,0.0718334028429121,0.750733794842238,0.623364172806516,0.00193866863826613,-0.0861665877041478,0.702998408152677,0.0500268549352364,0.825024003997271
"XM_022448452.1","LOC111111455","XM_022448452.1","black","crg:105341256"," uncharacterized",256,"",-0.267484330852896,0.228798467996138,-0.362658737445334,0.0971651021620783,0.178101370274587,0.427790644668221,0.308172200393243,0.162920715073362,-0.266550968391295,0.230488771420599,0.0012008257353183,0.995768379215161,0.0249761477072699,0.912149994114167,-0.261773061842203,0.239269536173707,-0.159612499818239,0.478003222052129
"XM_022490030.1","LOC111138180","XM_022490030.1","black","crg:105344113"," NADH-ubiquinone oxidoreductase subunit 8-like",209,"GO:0005575;GO:0016491",0.267138752561345,0.229423352508075,-0.127501004093187,0.571774219949713,-0.00314557306787156,0.98891551500427,0.428436695390325,0.0466602789703284,0.0453896048360021,0.841033433893795,-0.453743328561147,0.0339164229085443,-0.0116501337671967,0.958962326446816,0.0816556979564647,0.717914892021499,0.0714827555589121,0.751913509342435
"XM_022446574.1","LOC111110178","XM_022446574.1","black","crg:105318869"," uncharacterized",99,"",-0.266159616988338,0.231199932152071,-0.293944204100294,0.184244049796918,-0.373823306603639,0.0865635909582497,0.492640078610587,0.0198417876635007,-0.190619964733372,0.395475928952175,-0.251540571694951,0.258798047657514,0.319211324559817,0.147605951550045,0.103097648914637,0.647984606218436,-0.248138855903102,0.265509282294014
"XM_022462076.1","LOC111120995","XM_022462076.1","black","crg:105333576"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like",175,"",0.264816574029059,0.233651425956956,-0.299861599192935,0.175155994783886,0.0446302276632976,0.843661035095223,0.47886821471911,0.0241510172078047,-0.189152424839406,0.399191977570777,0.0103923163176312,0.963389952477262,-0.0540675360201376,0.81112845992333,-0.0388251900955149,0.863798801515196,-0.273368229649139,0.218330439963124
"XM_022480978.1","LOC111132983","XM_022480978.1","black","crg:105325047"," uncharacterized",178,"",0.26235707419916,0.238184737785489,-0.0856234109135103,0.704789117144718,0.183373510445069,0.414012229606263,0.408024044500435,0.0594188387132024,-0.302740688199485,0.170847792429473,0.162106884412814,0.471060661385662,0.0145646989093825,0.948707506030136,-0.161706583449196,0.472171338485531,0.238412840036802,0.285302192343414
"XM_022436554.1","LOC111103354","XM_022436554.1","black","crg:105330715"," charged multivesicular body protein 1b-like",198,"GO:0007034",-0.261786682380222,0.239244199581942,-0.221890374110239,0.320977541985149,-0.0968065673040801,0.668237990015146,0.439583353347225,0.040654672002768,-0.363243753647051,0.0965869080874932,-0.183689195134391,0.41319497824311,0.166193946868851,0.459797200654953,0.0750548220117664,0.739921141146615,-0.00385520126755705,0.986415103760738
"XM_022473251.1","LOC111127921","XM_022473251.1","black","crg:105334511"," peptidyl-prolyl cis-trans isomerase B-like",209,"GO:0006457;GO:0006464;GO:0016853",-0.261199698851809,0.240337675696571,-0.169167284402969,0.451691361629713,0.0960367359437017,0.670732095615021,0.40422896191345,0.0620595872293882,-0.28745054557719,0.194581874887832,-0.140789917373036,0.532009312661717,0.212156023195778,0.343198287136695,-0.0908245090565041,0.687705727376921,-0.115954346758781,0.607345634422794
"XM_022458197.1","LOC111118640","XM_022458197.1","black","crg:105331281"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial-like",141,"",0.260425762686674,0.24178437870707,-0.114350770702597,0.612356833907731,-0.19985141559229,0.37254675650951,0.586491670975328,0.00411956142079359,-0.500779280517245,0.0176013275770866,0.334457050257175,0.12816567293465,0.251779705643112,0.258330379742453,-0.0350439808541519,0.876960717188308,0.21368661876266,0.33964569052433
"XR_002637932.1",NA,NA,"black",NA,NA,NA,NA,0.25977795395693,0.242999651431203,-0.218974089330677,0.327541501956672,0.269029451708425,0.226018216155887,0.406834400405189,0.0602372055951494,-0.173472345054144,0.440088457633635,0.0427472329913765,0.85018345887836,-0.149096845721808,0.507828885012587,-0.505669648237227,0.0163566048127116,0.0109169737748041,0.961542979024682
"XM_022434060.1","LOC111101507","XM_022434060.1","black","crg:105346165"," 60S ribosomal protein L32-like",134,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",-0.25768106262525,0.246960487932627,-0.427051016778975,0.0474525248710345,-0.43375204318518,0.043716082122194,0.898879014502942,1.32160353096496e-08,-0.751505728525379,5.53587915176901e-05,0.20829110271446,0.352265960405694,0.597370721575717,0.00332889847921477,-0.297447463869045,0.178825623289784,-0.0395796580206505,0.861176650610041
"XM_022449348.1","LOC111112048","XM_022449348.1","black","crg:105331474"," elongation factor 1-beta-like",219,"GO:0005840;GO:0008135",0.255613288410646,0.250906942780522,-0.116567091912452,0.605435268182147,0.0927851595434703,0.681303287437958,0.252962538660338,0.256025097358682,-0.127571902417263,0.571558661258453,0.0211179366543597,0.925681094314596,0.0158387434037313,0.944227182887134,-0.0518063632293201,0.818897942942787,-0.16738742679269,0.456534575960022
"XM_022484792.1","LOC111135077","XM_022484792.1","black","crg:105340032"," 40S ribosomal protein S8-like",210,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",0.255207999438029,0.251685189141826,-0.41572002439594,0.054328463892724,-0.0133869947534442,0.952850371795108,0.805816439588142,6.00480884244138e-06,-0.540022898525628,0.00947844350620384,0.334943040633655,0.127577822406708,0.164498492428778,0.46445269984608,-0.496585567963435,0.0187286884357178,0.0426685055467086,0.850456368625597
"XR_002638049.1",NA,NA,"black",NA,NA,NA,NA,-0.253321659050081,0.255327807415094,-0.316852460586482,0.150789731201213,-0.40487987891979,0.0616004099173547,0.64522218139458,0.00118471604387163,-0.550715959137672,0.00790570986818048,0.393427818598253,0.0700663326856973,0.571313842039158,0.0054799874252843,-0.540051972375018,0.00947384290007708,0.0532853340328162,0.813814235114753
"XM_022468511.1","LOC111125059","XM_022468511.1","black","crg:105331668"," tubulin beta chain-like",446,"GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",-0.252588337822984,0.256752965506468,-0.235360477564967,0.29169858542294,-0.124431316977066,0.581141267034569,0.251165121270807,0.259533397338429,0.0482138258285399,0.831275589282673,-0.278204354226572,0.209968043007803,0.179773592714219,0.423393960613862,0.238850367552066,0.28439255763308,-0.180813897056059,0.42067110841084
"XM_022463601.1",NA,NA,"black",NA,NA,NA,NA,0.251661697465178,0.258561097608429,-0.283922833535874,0.200359357383296,0.0928568988730931,0.681069423042884,0.5883774613446,0.00397225108148742,-0.252408388519651,0.257103461161759,0.166641063126516,0.458573507330668,-0.0584813071810514,0.796012532142246,-0.23837992574034,0.285370695607519,0.113392995581065,0.615357915283609
"XM_022474912.1","LOC111128939","XM_022474912.1","black","crg:105339297"," peptidyl-prolyl cis-trans isomerase B-like",209,"GO:0006457;GO:0006464;GO:0016853",-0.249672471342318,0.262470061497198,-0.170762348224926,0.447373885138732,-0.136039025605878,0.546075870944064,0.502120827977362,0.0172524973018903,-0.30198414998536,0.171972695591701,-0.0483112542034427,0.830939388162093,0.385136019688319,0.0767252998803499,-0.0908309009461663,0.687684820985461,-0.0724969002069683,0.74850300319358
"XM_022473247.1","LOC111127918","XM_022473247.1","black","crg:105343580"," non-symbiotic hemoglobin 1-like",186,"GO:0003674",-0.24794850747501,0.265888055734025,-0.291478460001822,0.188124320457756,0.125375320839043,0.578253625378945,0.232999802572911,0.296705974066995,-0.326936772262616,0.137511124268492,-0.13663150068135,0.544312418775105,0.00146198847777401,0.994848071838503,0.0604084570748699,0.789434340096704,-0.354857999352507,0.105120663465832
"XR_002634817.1",NA,NA,"black",NA,NA,NA,NA,-0.246282800190019,0.269217274544138,-0.342349240546375,0.118857293011119,-0.24887629106899,0.26404510188689,0.703184424149266,0.000261829578336879,-0.584690762726249,0.00426447653501575,0.220738192591882,0.323561326321942,0.459911070639331,0.0312720679573516,-0.423771569655013,0.0493690549579355,0.0143361422553088,0.949511413783857
"XM_022465356.1","LOC111123188","XM_022465356.1","black","crg:105317316"," uncharacterized",249,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",-0.24534533389365,0.271102525753588,-0.172376174986079,0.44302775570058,-0.229489018110496,0.304250386457783,0.315257112948341,0.15297016162512,-0.274827983377467,0.215783400655211,-0.101985091038342,0.651549404000552,0.203293901526192,0.364195180199532,0.14416756380907,0.522112906908699,-0.237436673540641,0.287338209499727
"XR_002638292.1",NA,NA,"black",NA,NA,NA,NA,0.244765843543652,0.27227204747691,-0.126296502035742,0.575441815071069,-0.0261171682106089,0.908152664877358,0.626990861772665,0.0017910497074694,-0.522691370389355,0.0125676941824468,0.316399188835875,0.151407002001091,0.107923598066421,0.632608440482836,-0.309247341123751,0.161382460891499,0.0738933168776443,0.743814371802464
"XM_022432295.1","LOC111100392","XM_022432295.1","black","crg:105326696"," poly(rC)-binding protein 3-like",449,"GO:0003723",-0.243850995279304,0.274124859313767,-0.213705420084046,0.339602187382507,-0.0940845020200842,0.677071935081998,0.0672005153524401,0.76636308109274,-0.0866691044154503,0.701343097329692,-0.0237897161085818,0.91630858687634,0.0122534916654379,0.956838861270735,0.081295208849601,0.719111322979909,-0.296659415678419,0.180034837244457
"XM_022474506.1","LOC111128719","XM_022474506.1","black","crg:105341751"," uncharacterized",169,"",0.24210682644489,0.277679230715013,-0.358436767435517,0.10141374501009,-0.064067709002722,0.776982114728546,0.800951599872174,7.52560699553713e-06,-0.461253342981422,0.0307188029519319,0.31899487462156,0.14789610450359,0.184923901721765,0.410007023615206,-0.404412471772443,0.0619298701226609,0.0470910614970411,0.8351520122945
"XM_022462721.1","LOC111121432","XM_022462721.1","black","crg:105325785"," 28S ribosomal protein S7, mitochondrial-like",232,"GO:0006412",0.241672214345061,0.278569393856939,-0.202339206241554,0.366500399932429,-0.0425508300893054,0.85086432299787,0.488557626649171,0.0210489485023984,-0.458957239374369,0.0316699912746376,0.310505417948914,0.159595351983102,0.0471503655306073,0.834947167657183,-0.195021704719924,0.384446400360759,-0.0438082880353218,0.846506925074198
"XM_022483582.1","LOC111134500","XM_022483582.1","black","crg:105344646"," 60S ribosomal protein L7-like",245,"",0.237485162952707,0.28723686085574,-0.443951305353052,0.0384733358517314,0.291034303107165,0.188829143115809,0.742013671822589,7.71134978946289e-05,-0.539362667817939,0.00958341278011001,0.17076220370222,0.447374275345375,-0.064598866178112,0.775178926685894,-0.483165533286401,0.0227330204185623,-0.137255578086773,0.542457734636782
"XR_002638447.1",NA,NA,"black",NA,NA,NA,NA,-0.235523723263709,0.291354262948776,-0.340042269616914,0.121526055720469,-0.00361778279124635,0.987251647316705,0.584083247944394,0.00431431220741199,-0.601482076243641,0.00306532521828338,0.350532273333235,0.109732518970089,0.262483321584607,0.237950656024615,-0.301916811297413,0.172073069208291,-0.169081746582642,0.451923505501361
"XM_022486262.1","LOC111135849","XM_022486262.1","black","crg:105337746"," 60S ribosomal protein L13-like",212,"GO:0003735;GO:0005840;GO:0006412;GO:0042254",-0.234423478133379,0.293679808898595,-0.366057038832637,0.09384183294751,-0.254932306725942,0.252215468004487,0.866340239377839,1.87014084978905e-07,-0.702697306058094,0.000265553902208879,0.0616826198834094,0.785092637815224,0.429805878073031,0.0458875833981903,-0.179195360164128,0.424911508481555,-0.0623769304316959,0.782729364481103
"XM_022463183.1","LOC111121184","XM_022463183.1","black","crg:105346986"," trichohyalin-like",801,"GO:0005737;GO:0005856;GO:0032991",-0.233916448041101,0.294755354128709,-0.0971935064541147,0.666985654670458,-0.180559292671231,0.421336621711512,0.43355076056046,0.043824870250923,-0.202665287309458,0.365712098185573,-0.219126609815983,0.327196231901525,0.29067617714951,0.189398751558145,-0.136233037721288,0.545498122590901,0.239327737339546,0.28340215740309
